concepto,descripcion,concept,source,num_tokens
escasez,"En el análisis numérico y la computación científica, una matriz escasa o una matriz dispersa es una matriz en la que la mayoría de los elementos son cero.",sparsity,wikipedia.org,30
estado,"Estado (controles), un término relacionado con la teoría de control.",state,wikipedia.org,14
estacionariedad,"En matemáticas y estadísticas, un proceso estacionario (también llamado un proceso estricto/estrictamente estacionado o un proceso fuerte/fuertemente estacionario) es un proceso estocástico cuyas propiedades estadísticas, como la media y la varianza, no cambian con el tiempo.",stationarity,wikipedia.org,46
tamaño de paso,"En el aprendizaje automático y las estadísticas, la tasa de aprendizaje es un parámetro de ajuste en un algoritmo de optimización que determina el tamaño del paso en cada iteración mientras se mueve hacia un mínimo de una función de pérdida.",step size,wikipedia.org,43
aprendizaje automático supervisado,"En el aprendizaje automático, el aprendizaje supervisado (SL) es un paradigma donde un modelo está entrenado utilizando objetos de entrada",supervised machine learning,wikipedia.org,23
tensor,"En matemáticas, un tensor es un objeto algebraico que describe una relación multilineal entre conjuntos de objetos algebraicos relacionados con un espacio vectorial.",tensor,wikipedia.org,25
tensorflow,TensorFlow es una biblioteca de software para el aprendizaje automático y la inteligencia artificial.,tensorflow,wikipedia.org,15
prueba,"Prueba, un dominio de nivel superior reservado.",test,wikipedia.org,9
set de prueba,"En el aprendizaje automático, una tarea común es el estudio y la construcción de algoritmos que pueden aprender y hacer predicciones sobre los datos.",test set,wikipedia.org,26
análisis de series de tiempo,"En Matemáticas, una serie de tiempo es una serie de puntos de datos indexados (o enumerados o gráficos) en el orden de tiempo.",time series analysis,wikipedia.org,27
toxicidad,La toxicidad es el grado en que una sustancia química o una mezcla particular de sustancias puede dañar un organismo.,toxicity,wikipedia.org,21
set de entrenamiento,"En el aprendizaje automático, una tarea común es el estudio y la construcción de algoritmos que pueden aprender y hacer predicciones sobre los datos.",training set,wikipedia.org,26
transferir el aprendizaje,Transfer Learning (TL) es una técnica en el aprendizaje automático (ML) en la que el conocimiento aprendido de una tarea se reutiliza para aumentar el rendimiento en una tarea relacionada.,transfer learning,wikipedia.org,35
trigrama,"Los trigramas son un caso especial del N-gram, donde NIS 3.",trigram,wikipedia.org,13
poco fijado,"En el modelado matemático, el sobreajuste es ""la producción de un análisis que corresponde demasiado de cerca o exactamente a un conjunto particular de datos, y por lo tanto puede no encajar en datos adicionales o predecir observaciones futuras de manera confiable"".",underfitting,wikipedia.org,47
aprendizaje automático no supervisado,"El aprendizaje no supervisado es un marco en el aprendizaje automático en el que, en contraste con el aprendizaje supervisado, los algoritmos aprenden patrones exclusivamente de datos no etiquetados.",unsupervised machine learning,wikipedia.org,32
conjunto de validación,"En el aprendizaje automático, una tarea común es el estudio y la construcción de algoritmos que pueden aprender y hacer predicciones sobre los datos.",validation set,wikipedia.org,26
problema de gradiente de desaparición,"En el aprendizaje automático, el problema de gradiente de fuga es el problema de las magnitudes de gradiente muy divergentes entre las capas anteriores y posteriores que se encuentran al entrenar redes neuronales con backpropagation.",vanishing gradient problem,wikipedia.org,37
suma pesada,"Una función de peso es un dispositivo matemático utilizado al realizar una suma, integral o promedio para dar a algunos elementos más ""peso"" o influencia en el resultado que otros elementos en el mismo conjunto.",weighted sum,wikipedia.org,39
sabiduría de la multitud,"""Sabiduría de la multitud"" o ""Sabiduría de la mayoría"" expresa la noción de que la opinión colectiva de un grupo de individuos diverso e independiente (en lugar de un solo experto) produce el mejor juicio.",wisdom of the crowd,wikipedia.org,42
embedding de palabras,"En el procesamiento del lenguaje natural, una incrustación de palabras es una representación de una palabra.",word embedding,wikipedia.org,18
zero shot learning,"El aprendizaje de disparo cero (ZSL) es una configuración de problemas en el aprendizaje profundo donde, en el tiempo de prueba, un alumno observa muestras de clases que no se observaron durante la capacitación, y necesita predecir la clase a la que pertenecen.",zero shot learning,wikipedia.org,49
aprendizaje supervisado,"En el aprendizaje automático, el aprendizaje supervisado (SL) es un paradigma donde un modelo está entrenado utilizando objetos de entrada",supervised learning,wikipedia.org,23
aprendizaje no supervisado,"El aprendizaje no supervisado es un marco en el aprendizaje automático en el que, en contraste con el aprendizaje supervisado, los algoritmos aprenden patrones exclusivamente de datos no etiquetados.",unsupervised learning,wikipedia.org,32
aprendizaje por refuerzo,Reforcement Learning (RL) es un área de aprendizaje automático de aprendizaje automático y un control óptimo preocupado por cómo un agente anintelligente debe tomar medidas en un entorno dinámico para maximizar una señal de recompensa.,reinforcement learning,wikipedia.org,38
árboles de decisión,"Un árbol de decisión es una estructura de partición recursiva de apoyo a la decisión que utiliza un modelo de decisiones similar a un árbol y sus posibles consecuencias, incluidos los resultados del evento casual, los costos de recursos y la utilidad.",decision trees,wikipedia.org,45
backpropagation,"En el aprendizaje automático, Backpropagation es un método de estimación de gradiente comúnmente utilizado para capacitar a una red neuronal para calcular sus actualizaciones de parámetros.",backpropagation,wikipedia.org,28
ciencia de datos,"Data Science es un campo académico interdisciplinario que utiliza estadísticas, computación científica, métodos científicos, procesamiento, visualización científica, algoritmos y sistemas para extraer o extrapolar el conocimiento de datos potencialmente ruidosos, estructurados o no estructurados.",data science,wikipedia.org,41
computación en la nube,"La computación en la nube es ""un paradigma para permitir el acceso a la red a un grupo escalable y elástico de recursos físicos o virtuales compartibles con aprovisionamiento de autoservicio y administración bajo demanda"", según ISO.",cloud computing,wikipedia.org,41
conjunto de datos,Un conjunto de datos (o conjunto de datos) es una colección de datos.,data set,wikipedia.org,16
datos,"Los datos (/ ˈdeɪtə/ day-tə, nosotros también/ ˈdætə/ dat -ə) son una colección de valores discretos o continuos que transmiten información, que describen la cantidad, calidad, hecho, estadísticas, otras unidades básicas de significado, o simplemente secuencias de símbolos que pueden interpretarse más a fondo.",data,wikipedia.org,54
deep learning,"El aprendizaje profundo es un subconjunto de aprendizaje automático que se centra en utilizar redes neuronales para realizar tareas como clasificación, regresión y aprendizaje de representación.",deep learning,wikipedia.org,28
muesta estadistica,"Estadísticas (de alemán: Statistik, origen ""Descripción de un estado, un país"") es la disciplina que se refiere a la recopilación, organización, análisis, interpretación y presentación de datos.",statistics,wikipedia.org,38
